Timestamp,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,Accel,Brake,Gear,RPM,CurrentLapTime
2025-03-27 20:43:59.585874,99.9907,0.0367402,1.15499,0.000710227,0.00136367,0.1,0.0,3.0,5317.57,12.31
2025-03-27 20:43:59.606432,99.8886,0.0358049,1.15694,0.000710227,0.00139897,0.2,0.0,3.0,5312.14,12.33
2025-03-27 20:43:59.627654,99.7867,0.0348637,1.15762,0.000710227,0.00142762,0.3,0.0,3.0,5306.73,12.35
2025-03-27 20:43:59.645269,99.7242,0.0327745,1.15768,0.000643643,0.00143502,0.4,0.0,3.0,5321.66,12.37
2025-03-27 20:43:59.669217,99.7111,0.0278605,1.15762,0.000421697,0.00140113,0.5,0.0,3.0,5339.05,12.39
2025-03-27 20:43:59.688872,99.7476,0.0216787,1.15879,0.000199751,0.00133636,0.6,0.0,3.0,5358.78,12.41
2025-03-27 20:43:59.706947,99.8338,0.0157999,1.1612,-2.21946e-05,0.00125419,0.7,0.0,3.0,5381.23,12.43
2025-03-27 20:43:59.726638,99.9698,0.0109246,1.16396,-4.43892e-05,0.00115989,0.7999999999999999,0.0,3.0,5406.54,12.45
2025-03-27 20:43:59.747448,100.156,0.00691082,1.16856,-4.43892e-05,0.00105858,0.7,0.0,3.0,5434.98,12.47
2025-03-27 20:43:59.766995,100.392,0.0035588,1.17284,-4.43892e-05,0.00095064,0.6,0.0,3.0,5466.85,12.49
2025-03-27 20:43:59.788796,100.678,0.000427353,1.17686,-4.43892e-05,0.000843276,0.5,0.0,3.0,5502.52,12.51
2025-03-27 20:43:59.808928,100.937,-0.00221618,1.1804,-4.43892e-05,0.000737901,0.4,0.0,3.0,5494.55,12.53
2025-03-27 20:43:59.826086,101.144,-0.00401052,1.1843,-4.43892e-05,0.000642525,0.3,0.0,3.0,5485.76,12.55
2025-03-27 20:43:59.850688,101.299,-0.00526451,1.18853,-4.43892e-05,0.000553851,0.2,0.0,3.0,5476.02,12.57
2025-03-27 20:43:59.868092,101.403,-0.00593702,1.19154,-4.43892e-05,0.000476167,0.1,0.0,3.0,5464.21,12.59
2025-03-27 20:43:59.886474,101.457,-0.0063389,1.19513,-4.43892e-05,0.000405337,2.775557561562892e-17,0.0,3.0,5449.7,12.61
2025-03-27 20:43:59.907065,101.462,-0.00646446,1.19718,-4.43892e-05,0.000343272,0.0,0.0,3.0,5432.18,12.63
2025-03-27 20:43:59.927767,101.416,-0.00688979,1.19762,-4.43892e-05,0.000282024,0.0,0.0,3.0,5411.6,12.65
2025-03-27 20:43:59.949804,101.322,-0.00925494,1.19711,-4.43892e-05,0.00020068,0.0,0.0,3.0,5387.89,12.67
2025-03-27 20:43:59.971710,101.217,-0.0143184,1.19712,-4.43892e-05,8.73756e-05,0.0,0.0,3.0,5382.23,12.69
2025-03-27 20:43:59.991698,101.113,-0.0198461,1.19804,-4.43892e-05,-4.07942e-05,0.0,0.0,3.0,5376.57,12.71
2025-03-27 20:44:00.010178,101.009,-0.0249116,1.19862,-4.43892e-05,-0.000173827,0.0,0.0,3.0,5371.02,12.73
2025-03-27 20:44:00.026193,100.905,-0.0292142,1.20076,-4.43892e-05,-0.000305069,0.0,0.0,3.0,5365.54,12.75
2025-03-27 20:44:00.046385,100.801,-0.032617,1.20176,-4.43892e-05,-0.000429817,0.0,0.0,3.0,5360.08,12.77
2025-03-27 20:44:00.067226,100.697,-0.035109,1.20205,-4.43892e-05,-0.00054506,0.0,0.0,3.0,5354.64,12.79
2025-03-27 20:44:00.087859,100.593,-0.0367675,1.20167,-4.43892e-05,-0.000649133,0.0,0.0,3.0,5349.22,12.81
2025-03-27 20:44:00.109550,100.49,-0.0376974,1.20185,-4.43892e-05,-0.000741347,0.0,0.0,3.0,5343.91,12.83
2025-03-27 20:44:00.129279,100.386,-0.0380256,1.20279,-4.43892e-05,-0.000821596,0.0,0.0,3.0,5338.44,12.85
2025-03-27 20:44:00.152946,100.283,-0.0379193,1.20316,-4.43892e-05,-0.000890496,0.0,0.0,3.0,5333.0,12.87
2025-03-27 20:44:00.172314,100.18,-0.0375055,1.2043,-4.43892e-05,-0.000948969,0.0,0.0,3.0,5327.54,12.89
2025-03-27 20:44:00.189097,100.078,-0.0368778,1.2046,-4.43892e-05,-0.000998059,0.0,0.0,3.0,5322.11,12.91
2025-03-27 20:44:00.209265,99.9751,-0.0361174,1.20431,-4.43892e-05,-0.00103886,0.1,0.0,3.0,5316.69,12.93
2025-03-27 20:44:00.226542,99.8726,-0.0352883,1.20324,-4.43892e-05,-0.00107242,0.2,0.0,3.0,5311.26,12.95
2025-03-27 20:44:00.247575,99.7703,-0.0344314,1.20263,-4.43892e-05,-0.00109977,0.3,0.0,3.0,5305.94,12.97
2025-03-27 20:44:00.266990,99.7076,-0.0323966,1.20298,-4.43892e-05,-0.00110604,0.4,0.0,3.0,5320.79,12.99
2025-03-27 20:44:00.288263,99.6942,-0.0275363,1.20288,-4.43892e-05,-0.00107121,0.5,0.0,3.0,5338.13,13.01
2025-03-27 20:44:00.310951,99.7304,-0.0214131,1.20458,-4.43892e-05,-0.0010057,0.6,0.0,3.0,5357.96,13.03
2025-03-27 20:44:00.331429,99.8162,-0.0154458,1.2063,-4.43892e-05,-0.000923723,0.7,0.0,3.0,5380.44,13.05
2025-03-27 20:44:00.347601,99.9519,-0.0101287,1.20825,-4.43892e-05,-0.000833337,0.7999999999999999,0.0,3.0,5405.71,13.07
2025-03-27 20:44:00.373207,100.138,-0.00566192,1.21022,-4.43892e-05,-0.000742613,0.7,0.0,3.0,5434.13,13.09
2025-03-27 20:44:00.389366,100.374,-0.0020186,1.21284,-4.43892e-05,-0.000653395,0.6,0.0,3.0,5465.67,13.11
2025-03-27 20:44:00.406181,100.66,0.00077801,1.21695,-4.43892e-05,-0.000571335,0.5,0.0,3.0,5501.23,13.13
2025-03-27 20:44:00.429496,100.918,0.00281115,1.22085,-4.43892e-05,-0.000494579,0.4,0.0,3.0,5493.33,13.15
2025-03-27 20:44:00.446313,101.124,0.00397505,1.22544,-4.43892e-05,-0.000428697,0.3,0.0,3.0,5484.96,13.17
2025-03-27 20:44:00.466685,101.279,0.00468729,1.22898,-4.43892e-05,-0.000368867,0.2,0.0,3.0,5475.13,13.19
2025-03-27 20:44:00.489286,101.383,0.00492254,1.23128,-4.43892e-05,-0.000318555,0.1,0.0,3.0,5463.24,13.21
2025-03-27 20:44:00.509589,101.437,0.00498956,1.23217,-4.43892e-05,-0.000273348,2.775557561562892e-17,0.0,3.0,5448.67,13.23
2025-03-27 20:44:00.527083,101.441,0.00485531,1.23237,-4.43892e-05,-0.00023497,0.0,0.0,3.0,5431.08,13.25
2025-03-27 20:44:00.555070,101.396,0.00508315,1.23317,-4.43892e-05,-0.000195402,0.0,0.0,3.0,5410.52,13.27
2025-03-27 20:44:00.575189,101.301,0.00731236,1.23303,-4.43892e-05,-0.000133722,0.0,0.0,3.0,5386.82,13.29
2025-03-27 20:44:00.591818,101.196,0.0123062,1.23357,-4.43892e-05,-3.81123e-05,0.0,0.0,3.0,5381.02,13.31
2025-03-27 20:44:00.616255,101.092,0.0178407,1.23372,-4.43892e-05,7.44568e-05,0.0,0.0,3.0,5375.39,13.33
2025-03-27 20:44:00.630291,100.987,0.0229609,1.23343,-4.43892e-05,0.000193919,0.0,0.0,3.0,5369.84,13.35
2025-03-27 20:44:00.646116,100.883,0.0273541,1.23282,-4.43892e-05,0.00031346,0.0,0.0,3.0,5364.36,13.37
2025-03-27 20:44:00.673366,100.779,0.0308657,1.23247,-4.43892e-05,0.000428221,0.0,0.0,3.0,5358.98,13.39
2025-03-27 20:44:00.686295,100.675,0.0334683,1.23288,-4.43892e-05,0.000534957,0.0,0.0,3.0,5353.53,13.41
2025-03-27 20:44:00.708513,100.571,0.0352523,1.23283,-4.43892e-05,0.000631832,0.0,0.0,3.0,5348.08,13.43
2025-03-27 20:44:00.729044,100.468,0.036338,1.23305,-4.43892e-05,0.000718074,0.0,0.0,3.0,5342.64,13.45
2025-03-27 20:44:00.759464,100.364,0.0368507,1.2329,-4.43892e-05,0.000793599,0.0,0.0,3.0,5337.2,13.47
2025-03-27 20:44:00.790347,100.261,0.036916,1.23242,-4.43892e-05,0.000858784,0.0,0.0,3.0,5331.76,13.49
2025-03-27 20:44:00.793362,100.158,0.0366506,1.23154,-4.43892e-05,0.000914339,0.0,0.0,3.0,5326.32,13.51
2025-03-27 20:44:00.810613,100.055,0.0361528,1.23049,-4.43892e-05,0.000961146,0.0,0.0,3.0,5320.92,13.53
2025-03-27 20:44:00.828066,99.952,0.0354945,1.22988,-4.43892e-05,0.00100011,0.1,0.0,3.0,5315.5,13.55
2025-03-27 20:44:00.856958,99.8494,0.034753,1.22897,-4.43892e-05,0.00103219,0.2,0.0,3.0,5310.07,13.57
2025-03-27 20:44:00.875158,99.747,0.0339825,1.22817,-4.43892e-05,0.00105833,0.3,0.0,3.0,5304.64,13.59
2025-03-27 20:44:00.892013,99.684,0.0320395,1.22749,-4.43892e-05,0.00106373,0.4,0.0,3.0,5319.53,13.61
2025-03-27 20:44:00.908876,99.6705,0.027255,1.22681,-4.43892e-05,0.0010283,0.5,0.0,3.0,5336.88,13.63
2025-03-27 20:44:00.925986,99.7065,0.0211884,1.22656,-4.43892e-05,0.000962377,0.6,0.0,3.0,5356.72,13.65
2025-03-27 20:44:00.946968,99.7922,0.0152677,1.22716,-4.43892e-05,0.000880124,0.7,0.0,3.0,5379.14,13.67
2025-03-27 20:44:00.981634,99.9278,0.00999138,1.22869,-4.43892e-05,0.000789563,0.7999999999999999,0.0,3.0,5404.38,13.69
2025-03-27 20:44:00.998088,100.113,0.00556033,1.2308,-4.43892e-05,0.000698735,0.7,0.0,3.0,5432.72,13.71
2025-03-27 20:44:01.010192,100.349,0.00194627,1.23354,-4.43892e-05,0.00060946,0.6,0.0,3.0,5464.54,13.73
2025-03-27 20:44:01.026473,100.635,-0.000837213,1.23677,-4.43892e-05,0.000527321,0.5,0.0,3.0,5500.14,13.75
2025-03-27 20:44:01.051993,100.893,-0.00286038,1.24023,-4.43892e-05,0.000450479,0.4,0.0,3.0,5492.11,13.77
2025-03-27 20:44:01.071997,101.099,-0.00401974,1.24332,-4.43892e-05,0.000384529,0.3,0.0,3.0,5483.69,13.79
2025-03-27 20:44:01.102158,101.254,-0.00472374,1.24566,-4.43892e-05,0.000324671,0.2,0.0,3.0,5473.81,13.81
2025-03-27 20:44:01.120310,101.358,-0.00494747,1.24754,-4.43892e-05,0.000274366,0.1,0.0,3.0,5461.88,13.83
2025-03-27 20:44:01.129971,101.412,-0.00500317,1.24857,-4.43892e-05,0.000229178,2.775557561562892e-17,0.0,3.0,5447.3,13.85
2025-03-27 20:44:01.158192,101.416,-0.0048612,1.24858,-4.43892e-05,0.000190822,0.0,0.0,3.0,5429.76,13.87
2025-03-27 20:44:01.173344,101.37,-0.00508861,1.24835,-4.43892e-05,0.000151249,0.0,0.0,3.0,5409.17,13.89
2025-03-27 20:44:01.188779,101.275,-0.00731723,1.2476,-4.43892e-05,8.95603e-05,0.0,0.0,3.0,5385.45,13.91
2025-03-27 20:44:01.215722,101.171,-0.0123102,1.24646,-4.43892e-05,-6.06325e-06,0.0,0.0,3.0,5379.66,13.93
2025-03-27 20:44:01.228873,101.066,-0.0178439,1.24525,-4.43892e-05,-0.000118657,0.0,0.0,3.0,5374.03,13.95
2025-03-27 20:44:01.258337,100.962,-0.0229589,1.24446,-4.43892e-05,-0.000238132,0.0,0.0,3.0,5368.5,13.97
2025-03-27 20:44:01.272741,100.857,-0.0273435,1.24374,-4.43892e-05,-0.000357655,0.0,0.0,3.0,5363.01,13.99
2025-03-27 20:44:01.287743,100.753,-0.0308515,1.24301,-4.43892e-05,-0.000472372,0.0,0.0,3.0,5357.56,14.01
2025-03-27 20:44:01.309249,100.649,-0.0334685,1.24221,-4.43892e-05,-0.000579131,0.0,0.0,3.0,5352.12,14.03
2025-03-27 20:44:01.327730,100.545,-0.0352644,1.24135,-4.43892e-05,-0.000676089,0.0,0.0,3.0,5346.69,14.05
2025-03-27 20:44:01.358075,100.442,-0.036352,1.24042,-4.43892e-05,-0.000762415,0.0,0.0,3.0,5341.26,14.07
2025-03-27 20:44:01.374446,100.338,-0.036862,1.23947,-4.43892e-05,-0.000838,0.0,0.0,3.0,5335.83,14.09
2025-03-27 20:44:01.389273,100.235,-0.0369238,1.23846,-4.43892e-05,-0.000903226,0.0,0.0,3.0,5330.4,14.11
2025-03-27 20:44:01.413162,100.132,-0.0366536,1.2374,-4.43892e-05,-0.000958798,0.0,0.0,3.0,5324.96,14.13
2025-03-27 20:44:01.432687,100.029,-0.0361499,1.23599,-4.43892e-05,-0.00100558,0.0,0.0,3.0,5319.54,14.15
2025-03-27 20:44:01.461622,99.9262,-0.0354976,1.23434,-4.43892e-05,-0.00104456,0.1,0.0,3.0,5314.11,14.17
2025-03-27 20:44:01.488414,99.8237,-0.0347611,1.23266,-4.43892e-05,-0.00107667,0.2,0.0,3.0,5308.69,14.19
2025-03-27 20:44:01.491873,99.7213,-0.0339901,1.23104,-4.43892e-05,-0.00110285,0.3,0.0,3.0,5303.27,14.21
2025-03-27 20:44:01.523326,99.6583,-0.0320453,1.22957,-4.43892e-05,-0.00110829,0.4,0.0,3.0,5318.16,14.23
2025-03-27 20:44:01.553752,99.6448,-0.0272619,1.22834,-4.43892e-05,-0.00107289,0.5,0.0,3.0,5335.52,14.25
2025-03-27 20:44:01.557186,99.6808,-0.0211966,1.2277,-4.43892e-05,-0.001007,0.6,0.0,3.0,5355.36,14.27
2025-03-27 20:44:01.579568,99.7666,-0.0152761,1.22763,-4.43892e-05,-0.000924777,0.7,0.0,3.0,5377.79,14.29
2025-03-27 20:44:01.597284,99.9021,-0.00999792,1.22812,-4.43892e-05,-0.000834234,0.7999999999999999,0.0,3.0,5403.06,14.31
2025-03-27 20:44:01.613230,100.088,-0.00556488,1.22934,-4.43892e-05,-0.000743424,0.7,0.0,3.0,5431.4,14.33
2025-03-27 20:44:01.627678,100.323,-0.00195025,1.23144,-4.43892e-05,-0.000654159,0.6,0.0,3.0,5463.15,14.35
2025-03-27 20:44:01.651966,100.609,0.000832446,1.23413,-4.43892e-05,-0.000572032,0.5,0.0,3.0,5498.75,14.37
2025-03-27 20:44:01.683578,100.868,0.00285726,1.23686,-4.43892e-05,-0.000495189,0.4,0.0,3.0,5490.79,14.39
2025-03-27 20:44:01.702331,101.074,0.00401805,1.23946,-4.43892e-05,-0.000429219,0.3,0.0,3.0,5482.32,14.41
2025-03-27 20:44:01.713727,101.229,0.00472456,1.24103,-4.43892e-05,-0.000369343,0.2,0.0,3.0,5472.46,14.43
2025-03-27 20:44:01.735223,101.333,0.0049511,1.24171,-4.43892e-05,-0.000319019,0.1,0.0,3.0,5460.54,14.45
2025-03-27 20:44:01.748119,101.387,0.00500661,1.242,-4.43892e-05,-0.000273824,2.775557561562892e-17,0.0,3.0,5445.93,14.47
2025-03-27 20:44:01.773126,101.39,0.00486308,1.24173,-4.43892e-05,-0.000235459,0.0,0.0,3.0,5428.4,14.49
2025-03-27 20:44:01.787145,101.345,0.00508839,1.24132,-4.43892e-05,-0.000195884,0.0,0.0,3.0,5407.82,14.51
2025-03-27 20:44:01.808497,101.25,0.00731746,1.23947,-4.43892e-05,-0.000134206,0.0,0.0,3.0,5384.09,14.53
2025-03-27 20:44:01.840541,101.145,0.0123121,1.23769,-4.43892e-05,-3.85669e-05,0.0,0.0,3.0,5378.31,14.55
2025-03-27 20:44:01.859215,101.041,0.0178459,1.23549,-4.43892e-05,7.40469e-05,0.0,0.0,3.0,5372.69,14.57
2025-03-27 20:44:01.881596,100.937,0.02296,1.23349,-4.43892e-05,0.00019354,0.0,0.0,3.0,5367.17,14.59
2025-03-27 20:44:01.903542,100.832,0.0273434,1.23198,-4.43892e-05,0.000313076,0.0,0.0,3.0,5361.69,14.61
2025-03-27 20:44:01.922818,100.728,0.0308467,1.23097,-4.43892e-05,0.000427797,0.0,0.0,3.0,5356.26,14.63
2025-03-27 20:44:01.939893,100.625,0.0334586,1.23018,-4.43892e-05,0.000534534,0.0,0.0,3.0,5350.83,14.65
2025-03-27 20:44:01.961195,100.521,0.0352642,1.22837,-4.43892e-05,0.000631491,0.0,0.0,3.0,5345.35,14.67
2025-03-27 20:44:01.986605,100.417,0.0363642,1.22676,-4.43892e-05,0.000717892,0.0,0.0,3.0,5339.94,14.69
2025-03-27 20:44:01.989064,100.314,0.0368788,1.22479,-4.43892e-05,0.000793557,0.0,0.0,3.0,5334.53,14.71
2025-03-27 20:44:02.012312,100.211,0.0369379,1.22256,-4.43892e-05,0.000858852,0.0,0.0,3.0,5329.1,14.73
2025-03-27 20:44:02.045889,100.108,0.0366628,1.22062,-4.43892e-05,0.000914465,0.0,0.0,3.0,5323.68,14.75
2025-03-27 20:44:02.053261,100.005,0.0361552,1.2189,-4.43892e-05,0.000961279,0.0,0.0,3.0,5318.26,14.77
2025-03-27 20:44:02.067375,99.9025,0.035497,1.21733,-4.43892e-05,0.00100024,0.1,0.0,3.0,5312.85,14.79
2025-03-27 20:44:02.099969,99.8001,0.0347675,1.21477,-4.43892e-05,0.00103234,0.2,0.0,3.0,5307.39,14.81
2025-03-27 20:44:02.112798,99.6978,0.0340064,1.2124,-4.43892e-05,0.00105856,0.3,0.0,3.0,5302.01,14.83
2025-03-27 20:44:02.138040,99.635,0.0320656,1.20984,-4.43892e-05,0.00106407,0.4,0.0,3.0,5316.92,14.85
2025-03-27 20:44:02.150031,99.6217,0.0272791,1.2075,-4.43892e-05,0.00102874,0.5,0.0,3.0,5334.29,14.87
2025-03-27 20:44:02.183435,99.6579,0.0212119,1.20617,-4.43892e-05,0.000962894,0.6,0.0,3.0,5354.12,14.89
2025-03-27 20:44:02.218277,99.7438,0.0152915,1.20582,-4.43892e-05,0.000880713,0.7,0.0,3.0,5376.55,14.91
2025-03-27 20:44:02.222029,99.8795,0.0100157,1.20658,-4.43892e-05,0.000790201,0.7999999999999999,0.0,3.0,5401.8,14.93
2025-03-27 20:44:02.247149,100.065,0.00557967,1.20725,-4.43892e-05,0.000699379,0.7,0.0,3.0,5430.36,14.95
2025-03-27 20:44:02.251328,100.301,0.00195698,1.20838,-4.43892e-05,0.000610067,0.6,0.0,3.0,5462.11,14.97
2025-03-27 20:44:02.269268,100.587,-0.000836302,1.2098,-4.43892e-05,0.000527868,0.5,0.0,3.0,5497.7,14.99
2025-03-27 20:44:02.295518,100.845,-0.00286635,1.21094,-4.43892e-05,0.000451002,0.4,0.0,3.0,5489.6,15.01
2025-03-27 20:44:02.322455,101.052,-0.00402503,1.21241,-4.43892e-05,0.000385052,0.3,0.0,3.0,5481.13,15.03
2025-03-27 20:44:02.350695,101.207,-0.00472461,1.21377,-4.43892e-05,0.000325211,0.2,0.0,3.0,5471.25,15.05
2025-03-27 20:44:02.354114,101.311,-0.00494358,1.21514,-4.43892e-05,0.000274917,0.1,0.0,3.0,5459.35,15.07
2025-03-27 20:44:02.374983,101.365,-0.00500339,1.21437,-4.43892e-05,0.000229703,2.775557561562892e-17,0.0,3.0,5444.86,15.09
2025-03-27 20:44:02.399896,101.369,-0.00486638,1.21316,-4.43892e-05,0.000191276,0.0,0.0,3.0,5427.29,15.11
2025-03-27 20:44:02.421479,101.324,-0.005098,1.21108,-4.43892e-05,0.000151641,0.0,0.0,3.0,5406.69,15.13
2025-03-27 20:44:02.436612,101.229,-0.00732399,1.20773,-4.43892e-05,8.99421e-05,0.0,0.0,3.0,5383.01,15.15
2025-03-27 20:44:02.448273,101.125,-0.0123074,1.20517,-4.43892e-05,-5.67094e-06,0.0,0.0,3.0,5377.24,15.17
2025-03-27 20:44:02.482391,101.021,-0.0178305,1.20332,-4.43892e-05,-0.000118233,0.0,0.0,3.0,5371.64,15.19
2025-03-27 20:44:02.505534,100.917,-0.0229358,1.20215,-4.43892e-05,-0.000237652,0.0,0.0,3.0,5366.12,15.21
2025-03-27 20:44:02.508808,100.813,-0.0273326,1.19983,-4.43892e-05,-0.000357134,0.0,0.0,3.0,5360.57,15.23
2025-03-27 20:44:02.532558,100.709,-0.0308656,1.19761,-4.43892e-05,-0.000471966,0.0,0.0,3.0,5355.17,15.25
2025-03-27 20:44:02.560902,100.605,-0.0334971,1.19509,-4.43892e-05,-0.000578891,0.0,0.0,3.0,5349.78,15.27
2025-03-27 20:44:02.588301,100.502,-0.0352938,1.19174,-4.43892e-05,-0.000675999,0.0,0.0,3.0,5344.38,15.29
2025-03-27 20:44:02.591282,100.399,-0.0363741,1.18941,-4.43892e-05,-0.000762422,0.0,0.0,3.0,5338.98,15.31
2025-03-27 20:44:02.609986,100.296,-0.036873,1.18769,-4.43892e-05,-0.000838043,0.0,0.0,3.0,5333.57,15.33
2025-03-27 20:44:02.633093,100.193,-0.0369222,1.18644,-4.43892e-05,-0.000903254,0.0,0.0,3.0,5328.15,15.35
2025-03-27 20:44:02.658086,100.09,-0.0366591,1.18379,-4.43892e-05,-0.000958784,0.0,0.0,3.0,5322.64,15.37
2025-03-27 20:44:02.676902,99.9876,-0.0361776,1.18095,-4.43892e-05,-0.00100567,0.1,0.0,3.0,5317.28,15.39
2025-03-27 20:44:02.698284,99.8852,-0.0355345,1.17806,-4.43892e-05,-0.00104476,0.2,0.0,3.0,5311.89,15.41
2025-03-27 20:44:02.717519,99.7831,-0.0347944,1.174,-4.43892e-05,-0.001077,0.3,0.0,3.0,5306.51,15.43
2025-03-27 20:44:02.752322,99.7204,-0.0328421,1.17087,-4.43892e-05,-0.00108763,0.4,0.0,3.0,5321.45,15.45
2025-03-27 20:44:02.754881,99.7072,-0.0280147,1.16897,-4.43892e-05,-0.00105651,0.5,0.0,3.0,5338.84,15.47
2025-03-27 20:44:02.771589,99.7436,-0.0218825,1.16822,-4.43892e-05,-0.000994072,0.6,0.0,3.0,5358.69,15.49
2025-03-27 20:44:02.794540,99.8296,-0.0158858,1.167,-4.43892e-05,-0.000914604,0.7,0.0,3.0,5381.37,15.51
2025-03-27 20:44:02.817817,99.9656,-0.0105252,1.16598,-4.43892e-05,-0.000826212,0.7999999999999999,0.0,3.0,5406.66,15.53
2025-03-27 20:44:02.842892,100.152,-0.00600754,1.16574,-4.43892e-05,-0.000737038,0.7,0.0,3.0,5435.06,15.55
2025-03-27 20:44:02.865713,100.388,-0.00231087,1.16472,-4.43892e-05,-0.000649079,0.6,0.0,3.0,5466.82,15.57
2025-03-27 20:44:02.869270,100.674,0.000538383,1.16507,-4.43892e-05,-0.000567981,0.5,0.0,3.0,5502.4,15.59
2025-03-27 20:44:02.891087,100.933,0.00261595,1.16652,-4.43892e-05,-0.000491972,0.4,0.0,3.0,5494.33,15.61
2025-03-27 20:44:02.914798,101.14,0.00382017,1.16855,-4.43892e-05,-0.000426662,0.3,0.0,3.0,5485.87,15.63
2025-03-27 20:44:02.940227,101.295,0.00456798,1.16926,-4.43892e-05,-0.000367279,0.2,0.0,3.0,5476.29,15.65
2025-03-27 20:44:02.962122,101.4,0.00483891,1.16847,-4.43892e-05,-0.000317251,0.1,0.0,3.0,5464.28,15.67
2025-03-27 20:44:02.989755,101.454,0.00493313,1.16707,-4.43892e-05,-0.000272236,2.775557561562892e-17,0.0,3.0,5449.61,15.69
2025-03-27 20:44:02.992777,101.458,0.00482016,1.16335,-4.43892e-05,-0.000234047,0.0,0.0,3.0,5432.02,15.71
2025-03-27 20:44:03.014267,101.413,0.00506265,1.16031,-4.43892e-05,-0.000194645,0.0,0.0,3.0,5411.43,15.73
2025-03-27 20:44:03.049225,101.319,0.00730029,1.15825,-4.43892e-05,-0.000133079,0.0,0.0,3.0,5387.74,15.75
2025-03-27 20:44:03.052467,101.215,0.0123017,1.15682,-4.43892e-05,-3.75242e-05,0.0,0.0,3.0,5381.98,15.77
2025-03-27 20:44:03.087076,101.111,0.0178613,1.15409,-4.43892e-05,7.5032e-05,0.0,0.0,3.0,5376.22,15.79
2025-03-27 20:44:03.091134,101.007,0.0230296,1.15071,-4.43892e-05,0.000194689,0.0,0.0,3.0,5370.78,15.81
2025-03-27 20:44:03.112960,100.903,0.0274574,1.14797,-4.43892e-05,0.000314533,0.0,0.0,3.0,5365.36,15.83
2025-03-27 20:44:03.143770,100.799,0.0309864,1.14333,-4.43892e-05,0.000429578,0.0,0.0,3.0,5359.98,15.85
2025-03-27 20:44:03.177844,100.696,0.0336096,1.14016,-4.43892e-05,0.0005366,0.0,0.0,3.0,5354.58,15.87
2025-03-27 20:44:03.181396,100.593,0.0353993,1.13819,-4.43892e-05,0.00063374,0.0,0.0,3.0,5349.19,15.89
2025-03-27 20:44:03.209154,100.49,0.0364741,1.137,-4.43892e-05,0.000720149,0.0,0.0,3.0,5343.79,15.91
2025-03-27 20:44:03.211982,100.387,0.0369919,1.13433,-4.43892e-05,0.000795749,0.0,0.0,3.0,5338.22,15.93
2025-03-27 20:44:03.246190,100.284,0.0370899,1.13057,-4.43892e-05,0.000861171,0.0,0.0,3.0,5332.89,15.95
2025-03-27 20:44:03.275333,100.182,0.0368381,1.12765,-4.43892e-05,0.000917003,0.0,0.0,3.0,5327.53,15.97
2025-03-27 20:44:03.278680,100.079,0.0363301,1.12262,-4.43892e-05,0.000964034,0.0,0.0,3.0,5322.16,15.99
2025-03-27 20:44:03.291399,99.9671,0.0355749,1.11821,-4.43892e-05,0.00100674,0.1,0.0,3.0,5316.24,16.012
2025-03-27 20:44:03.316669,99.855,0.0347136,1.11504,-4.43892e-05,0.00104143,0.2,0.0,3.0,5310.34,16.034
2025-03-27 20:44:03.338873,99.7432,0.0338314,1.11286,-4.43892e-05,0.00106936,0.3,0.0,3.0,5304.43,16.056
2025-03-27 20:44:03.360313,99.6758,0.0315486,1.10876,-4.43892e-05,0.0010723,0.4,0.0,3.0,5319.1,16.078
2025-03-27 20:44:03.389031,99.6627,0.0261064,1.10536,-4.43892e-05,0.00102804,0.5,0.0,3.0,5336.54,16.1
2025-03-27 20:44:03.400696,99.7042,0.0196507,1.10128,-4.43892e-05,0.00095256,0.6,0.0,3.0,5356.65,16.122
2025-03-27 20:44:03.420552,99.8004,0.0138692,1.09788,-4.43892e-05,0.0008646,0.7,0.0,3.0,5379.58,16.144
2025-03-27 20:44:03.443590,99.9515,0.00909479,1.09648,-4.43892e-05,0.000771586,0.7999999999999999,0.0,3.0,5405.59,16.166
2025-03-27 20:44:03.469415,100.158,0.00486798,1.09693,-4.43892e-05,0.000675275,0.7,0.0,3.0,5435.0,16.188
2025-03-27 20:44:03.487019,100.419,0.00102791,1.09792,-4.43892e-05,0.000578157,0.6,0.0,3.0,5468.75,16.21
2025-03-27 20:44:03.510725,100.736,-0.00190853,1.09738,-4.43892e-05,0.000487357,0.5,0.0,3.0,5506.08,16.232
2025-03-27 20:44:03.532756,101.02,-0.00404066,1.09766,-4.43892e-05,0.000401507,0.4,0.0,3.0,5499.26,16.254
2025-03-27 20:44:03.552843,101.246,-0.00513534,1.09529,-4.43892e-05,0.000328713,0.3,0.0,3.0,5491.91,16.276
2025-03-27 20:44:03.578719,101.417,-0.00530019,1.09382,-4.43892e-05,0.000271167,0.2,0.0,3.0,5482.82,16.298
2025-03-27 20:44:03.595811,101.531,-0.00525019,1.09358,-4.43892e-05,0.000220977,0.1,0.0,3.0,5471.42,16.32
2025-03-27 20:44:03.619068,101.591,-0.00533112,1.09353,-4.43892e-05,0.000174131,2.775557561562892e-17,0.0,3.0,5456.96,16.342
2025-03-27 20:44:03.642410,101.595,-0.00515335,1.08934,-4.43892e-05,0.00013547,0.0,0.0,3.0,5439.38,16.364
2025-03-27 20:44:03.663289,101.545,-0.00412316,1.08615,-4.43892e-05,0.000112165,0.0,0.0,3.0,5418.33,16.386
